文件名,子文件,文件后缀,文件大小(B),所有依赖文件个数,总大小(MB),引用次数,文件状态
,Assets/Arts/Sfx/models/Materials/道具.mat,.mat,4892,0,0,9,None
,Assets/Arts/Sfx/animation/sfx_item_04.anim,.anim,10668,0,0,2,None
Assets/Resources/Buff/9.prefab,,.prefab,53676,13,0.427454948425293,0,None
,Assets/Standard Assets/Effects/ToonShading/Shaders/ToonBasic.shader,.shader,1310,0,0,9,None
,Assets/Arts/Sfx/textures/tx_xulie_03.png,.png,9849,0,0,1,None
,Assets/Arts/Sfx/textures/tx_lizi_03.mat,.mat,4268,0,0,9,None
,Assets/Arts/Sfx/animation/3.controller,.controller,7040,0,0,1,None
,Assets/Arts/Sfx/textures/tank_Prop_01.mat,.mat,5032,0,0,8,None
,Assets/Arts/Sfx/textures/tank_Prop_01.png,.png,286333,0,0,8,None
,Assets/Arts/Sfx/textures/tx_xulie_03.mat,.mat,4268,0,0,1,None
,Assets/Arts/Sfx/models/Materials/No Name.mat,.mat,4892,0,0,11,None
,Assets/Arts/Sfx/textures/tx_lizi_03.png,.png,4623,0,0,13,None
,Assets/Arts/Sfx/models/tank_Prop_09.FBX,.fbx,28464,0,0,1,None
,Assets/Arts/Sfx/models/tank_cartoon_11_01.FBX,.fbx,22944,0,0,9,None
,Assets/Arts/Sfx/animation/sfx_item_03.anim,.anim,10628,0,0,1,None
,Assets/Arts/Sfx/models/Materials/道具.mat,.mat,4892,0,0,9,None
Assets/Arts/Sfx/textures/tx_xulie_03.png,,.png,9849,0,0.00939273834228516,1,None
Assets/Arts/Sfx/animation/3.controller,,.controller,7040,0,0.0067138671875,1,None
Assets/Arts/Sfx/textures/tx_xulie_03.mat,,.mat,4268,0,0.00407028198242188,1,None
Assets/Arts/Sfx/models/tank_Prop_09.FBX,,.fbx,28464,0,0.0271453857421875,1,None
Assets/Arts/Sfx/animation/sfx_item_03.anim,,.anim,10628,0,0.0101356506347656,1,None
Assets/Resources/Bullet/1.prefab,,.prefab,10876,9,0.168465614318848,0,None
,Assets/Arts/Sfx/Scripts/PigeonCoopToolkit/Effects/Trails/SmokeTrail.cs,.cs,2610,0,0,6,None
,Assets/Arts/Sfx/models/Materials/paodan.mat,.mat,4892,0,0,4,None
,Assets/Arts/Sfx/Scripts/PigeonCoopToolkit/Effects/Trails/Icons/SmokeTrailIcon.psd,.psd,39065,0,0,6,None
,Assets/Arts/Sfx/models/paodan_01.FBX,.fbx,24304,0,0,4,None
,Assets/Arts/Sfx/textures/tx_trace_100.png,.png,3121,0,0,8,None
,Assets/Arts/Sfx/textures/tx_trace_100.mat,.mat,4236,0,0,6,None
,Assets/Arts/Sfx/textures/paodan.mat,.mat,5016,0,0,1,None
,Assets/Arts/Sfx/Shaders/Use/TankBodySimpleNoBump.shader,.shader,2735,0,0,15,None
,Assets/Arts/Sfx/textures/paodan.png,.png,79794,0,0,4,None
Assets/Arts/Sfx/models/Materials/paodan.mat,,.mat,4892,0,0.00466537475585938,4,None
Assets/Arts/Sfx/models/paodan_01.FBX,,.fbx,24304,0,0.0231781005859375,4,None
Assets/Arts/Sfx/textures/paodan.mat,,.mat,5016,0,0.00478363037109375,1,None
Assets/Arts/Sfx/Shaders/Use/TankBodySimpleNoBump.shader,,.shader,2735,0,0.00260829925537109,15,None
Assets/Arts/Sfx/textures/paodan.png,,.png,79794,0,0.0760974884033203,4,None
Assets/Resources/Bullet/2.prefab,,.prefab,51372,10,0.223827362060547,0,None
,Assets/Arts/Sfx/Scripts/PigeonCoopToolkit/Effects/Trails/SmokeTrail.cs,.cs,2610,0,0,6,None
,Assets/Arts/Sfx/models/Materials/paodan.mat,.mat,4892,0,0,4,None
,Assets/Arts/Sfx/Scripts/PigeonCoopToolkit/Effects/Trails/Icons/SmokeTrailIcon.psd,.psd,39065,0,0,6,None
,Assets/Arts/Sfx/models/paodan_01.FBX,.fbx,24304,0,0,4,None
,Assets/Arts/Sfx/textures/tx_trace_100.png,.png,3121,0,0,8,None
,Assets/Arts/Sfx/textures/tx_trace_100.mat,.mat,4236,0,0,6,None
,Assets/Arts/Sfx/textures/paodan.png,.png,79794,0,0,4,None
,Assets/Arts/Sfx/textures/tx_xulie_55.png,.png,16018,0,0,4,None
,Assets/Arts/Sfx/textures/paodan_01.mat,.mat,5020,0,0,3,None
,Assets/Arts/Sfx/textures/tx_xulie_55.mat,.mat,4268,0,0,4,None
Assets/Arts/Sfx/textures/paodan_01.mat,,.mat,5020,0,0.00478744506835938,3,None
Assets/Resources/Bullet/jp_trace_001.prefab,,.prefab,51380,10,0.223834991455078,0,None
,Assets/Arts/Sfx/Scripts/PigeonCoopToolkit/Effects/Trails/SmokeTrail.cs,.cs,2610,0,0,6,None
,Assets/Arts/Sfx/models/Materials/paodan.mat,.mat,4892,0,0,4,None
,Assets/Arts/Sfx/Scripts/PigeonCoopToolkit/Effects/Trails/Icons/SmokeTrailIcon.psd,.psd,39065,0,0,6,None
,Assets/Arts/Sfx/models/paodan_01.FBX,.fbx,24304,0,0,4,None
,Assets/Arts/Sfx/textures/tx_trace_100.png,.png,3121,0,0,8,None
,Assets/Arts/Sfx/textures/tx_trace_100.mat,.mat,4236,0,0,6,None
,Assets/Arts/Sfx/textures/paodan.png,.png,79794,0,0,4,None
,Assets/Arts/Sfx/textures/tx_xulie_55.png,.png,16018,0,0,4,None
,Assets/Arts/Sfx/textures/paodan_01.mat,.mat,5020,0,0,3,None
,Assets/Arts/Sfx/textures/tx_xulie_55.mat,.mat,4268,0,0,4,None
Assets/Resources/Bullet/ts_trace_001.prefab,,.prefab,51380,10,0.213894844055176,0,None
,Assets/Arts/Sfx/Scripts/PigeonCoopToolkit/Effects/Trails/SmokeTrail.cs,.cs,2610,0,0,6,None
,Assets/Arts/Sfx/textures/tx_wenli_0003.mat,.mat,4272,0,0,1,None
,Assets/Arts/Sfx/models/Materials/paodan.mat,.mat,4892,0,0,4,None
,Assets/Arts/Sfx/Scripts/PigeonCoopToolkit/Effects/Trails/Icons/SmokeTrailIcon.psd,.psd,39065,0,0,6,None
,Assets/Arts/Sfx/models/paodan_01.FBX,.fbx,24304,0,0,4,None
,Assets/Arts/Sfx/textures/tx_trace_100.png,.png,3121,0,0,8,None
,Assets/Arts/Sfx/textures/tx_trace_100.mat,.mat,4236,0,0,6,None
,Assets/Arts/Sfx/textures/tx_wenli_0003.png,.png,5591,0,0,1,None
,Assets/Arts/Sfx/textures/paodan.png,.png,79794,0,0,4,None
,Assets/Arts/Sfx/textures/paodan_01.mat,.mat,5020,0,0,3,None
Assets/Arts/Sfx/textures/tx_wenli_0003.mat,,.mat,4272,0,0.0040740966796875,1,None
Assets/Arts/Sfx/textures/tx_wenli_0003.png,,.png,5591,0,0.00533199310302734,1,None
Assets/Resources/Food/1.prefab,,.prefab,9796,4,1.65397548675537,0,None
,Assets/Arts/Tank/t_34.FBX,.fbx,886848,0,0,3,None
,Assets/Arts/Sfx/Shaders/Use/TankBodySimpleNoBump.shader,.shader,2735,0,0,15,None
,Assets/Arts/Tank/t_34.png,.png,829928,0,0,3,None
,Assets/Arts/Tank/Materials/t_34.mat,.mat,5012,0,0,3,None
Assets/Arts/Tank/t_34.FBX,,.fbx,886848,0,0.84576416015625,3,None
Assets/Arts/Tank/t_34.png,,.png,829928,0,0.791481018066406,3,None
Assets/Arts/Tank/Materials/t_34.mat,,.mat,5012,0,0.00477981567382813,3,None
Assets/Resources/Icon/Buff/2.png,,.png,7923,0,0.00755596160888672,2,None
Assets/Resources/Icon/Buff/3.png,,.png,9309,0,0.00887775421142578,2,None
Assets/Resources/Icon/Buff/4.png,,.png,9819,0,0.00936412811279297,2,None
Assets/Resources/Icon/Buff/5.png,,.png,7505,0,0.00715732574462891,2,None
Assets/Resources/Icon/Buff/6.png,,.png,7836,0,0.00747299194335938,2,None
Assets/Resources/Icon/Buff/BuffAtlas.prefab,,.prefab,4660,6,0.0452499389648438,1,None
,Assets/Resources/Icon/Buff/2.png,.png,7923,0,0,2,None
,Assets/Resources/Icon/Buff/6.png,.png,7836,0,0,2,None
,Assets/Framework/SpriteLists.cs,.cs,396,0,0,2,None
,Assets/Resources/Icon/Buff/3.png,.png,9309,0,0,2,None
,Assets/Resources/Icon/Buff/5.png,.png,7505,0,0,2,None
,Assets/Resources/Icon/Buff/4.png,.png,9819,0,0,2,None
Assets/Framework/SpriteLists.cs,,.cs,396,0,0.000377655029296875,2,None
Assets/Resources/Lua/Common.lua.bytes,,.bytes,160,0,0.000152587890625,0,None
Assets/Resources/Lua/event.lua.bytes,,.bytes,4343,0,0.00414180755615234,0,None
Assets/Resources/Lua/list.lua.bytes,,.bytes,3694,0,0.00352287292480469,0,None
Assets/Resources/Lua/ltn12.lua.bytes,,.bytes,8698,0,0.00829505920410156,0,None
Assets/Resources/Lua/LuaGameManager.lua.bytes,,.bytes,206,0,0.000196456909179688,0,None
Assets/Resources/Lua/Main.lua.bytes,,.bytes,857,0,0.000817298889160156,0,None
Assets/Resources/Lua/mime.lua.bytes,,.bytes,2487,0,0.00237178802490234,0,None
Assets/Resources/Lua/slot.lua.bytes,,.bytes,841,0,0.000802040100097656,0,None
Assets/Resources/Lua/socket.lua.bytes,,.bytes,4448,0,0.004241943359375,0,None
Assets/Resources/Lua/tolua.lua.bytes,,.bytes,1350,0,0.00128746032714844,0,None
Assets/Resources/Lua/typeof.lua.bytes,,.bytes,824,0,0.00078582763671875,0,None
Assets/Resources/Lua/Battle/BattleController.lua.bytes,,.bytes,1279,0,0.00121974945068359,0,None
Assets/Resources/Lua/Battle/BulletLayer.lua.bytes,,.bytes,1128,0,0.00107574462890625,0,None
Assets/Resources/Lua/Battle/FireLayer.lua.bytes,,.bytes,2052,0,0.00195693969726563,0,None
Assets/Resources/Lua/Battle/MoveLayer.lua.bytes,,.bytes,1250,0,0.00119209289550781,0,None
Assets/Resources/Lua/Battle/UIActorHeadManager.lua.bytes,,.bytes,1941,0,0.00185108184814453,0,None
Assets/Resources/Lua/cjson/util.lua.bytes,,.bytes,6837,0,0.00652027130126953,0,None
Assets/Resources/Lua/lpeg/re.lua.bytes,,.bytes,6365,0,0.00607013702392578,0,None
Assets/Resources/Lua/misc/functions.lua.bytes,,.bytes,1192,0,0.00113677978515625,0,None
Assets/Resources/Lua/misc/misc.lua.bytes,,.bytes,920,0,0.00087738037109375,0,None
Assets/Resources/Lua/misc/strict.lua.bytes,,.bytes,1052,0,0.00100326538085938,0,None
Assets/Resources/Lua/misc/utf8.lua.bytes,,.bytes,8353,0,0.00796604156494141,0,None
Assets/Resources/Lua/protobuf/containers.lua.bytes,,.bytes,2293,0,0.00218677520751953,0,None
Assets/Resources/Lua/protobuf/decoder.lua.bytes,,.bytes,11691,0,0.0111494064331055,0,None
Assets/Resources/Lua/protobuf/descriptor.lua.bytes,,.bytes,1933,0,0.00184345245361328,0,None
Assets/Resources/Lua/protobuf/encoder.lua.bytes,,.bytes,15221,0,0.0145158767700195,0,None
Assets/Resources/Lua/protobuf/listener.lua.bytes,,.bytes,1299,0,0.00123882293701172,0,None
Assets/Resources/Lua/protobuf/protobuf.lua.bytes,,.bytes,36644,0,0.0349464416503906,0,None
Assets/Resources/Lua/protobuf/text_format.lua.bytes,,.bytes,2486,0,0.00237083435058594,0,None
Assets/Resources/Lua/protobuf/type_checkers.lua.bytes,,.bytes,2366,0,0.00225639343261719,0,None
Assets/Resources/Lua/protobuf/wire_format.lua.bytes,,.bytes,3767,0,0.00359249114990234,0,None
Assets/Resources/Lua/socket/ftp.lua.bytes,,.bytes,10640,0,0.0101470947265625,0,None
Assets/Resources/Lua/socket/headers.lua.bytes,,.bytes,3698,0,0.00352668762207031,0,None
Assets/Resources/Lua/socket/http.lua.bytes,,.bytes,13200,0,0.0125885009765625,0,None
Assets/Resources/Lua/socket/mbox.lua.bytes,,.bytes,2654,0,0.00253105163574219,0,None
Assets/Resources/Lua/socket/smtp.lua.bytes,,.bytes,8074,0,0.00769996643066406,0,None
Assets/Resources/Lua/socket/tp.lua.bytes,,.bytes,3766,0,0.00359153747558594,0,None
Assets/Resources/Lua/socket/url.lua.bytes,,.bytes,11058,0,0.0105457305908203,0,None
Assets/Resources/Lua/System/coroutine.lua.bytes,,.bytes,2582,0,0.00246238708496094,0,None
Assets/Resources/Lua/System/Timer.lua.bytes,,.bytes,3765,0,0.00359058380126953,0,None
Assets/Resources/Lua/System/ValueType.lua.bytes,,.bytes,1505,0,0.00143527984619141,0,None
Assets/Resources/Lua/System/Reflection/BindingFlags.lua.bytes,,.bytes,876,0,0.000835418701171875,0,None
Assets/Resources/Lua/UnityEngine/Bounds.lua.bytes,,.bytes,4216,0,0.00402069091796875,0,None
Assets/Resources/Lua/UnityEngine/Color.lua.bytes,,.bytes,5782,0,0.00551414489746094,0,None
Assets/Resources/Lua/UnityEngine/LayerMask.lua.bytes,,.bytes,1110,0,0.00105857849121094,0,None
Assets/Resources/Lua/UnityEngine/Mathf.lua.bytes,,.bytes,4889,0,0.00466251373291016,0,None
Assets/Resources/Lua/UnityEngine/Plane.lua.bytes,,.bytes,1904,0,0.0018157958984375,0,None
Assets/Resources/Lua/UnityEngine/Quaternion.lua.bytes,,.bytes,13664,0,0.013031005859375,0,None
Assets/Resources/Lua/UnityEngine/Ray.lua.bytes,,.bytes,1291,0,0.00123119354248047,0,None
Assets/Resources/Lua/UnityEngine/RaycastHit.lua.bytes,,.bytes,1918,0,0.00182914733886719,0,None
Assets/Resources/Lua/UnityEngine/Time.lua.bytes,,.bytes,2833,0,0.00270175933837891,0,None
Assets/Resources/Lua/UnityEngine/Touch.lua.bytes,,.bytes,2019,0,0.00192546844482422,0,None
Assets/Resources/Lua/UnityEngine/Vector2.lua.bytes,,.bytes,2977,0,0.00283908843994141,0,None
Assets/Resources/Lua/UnityEngine/Vector3.lua.bytes,,.bytes,12219,0,0.011652946472168,0,None
Assets/Resources/Lua/UnityEngine/Vector4.lua.bytes,,.bytes,4551,0,0.00434017181396484,0,None
Assets/Resources/Map/Env_Alpha/Env_Alpha_Ground_200x200_Plane.prefab,,.prefab,6396,3,0.12020206451416,0,None
,Assets/Arts/Environment/Env_Alpha/Materials/Env_Alpha_Ground_100x100_Plane.mat,.mat,4928,0,0,4,None
,Assets/Arts/Environment/Env_Alpha/Texture/Env_Alpha_Ground_100x100_Plane.png,.png,61245,0,0,4,None
,Assets/Arts/Environment/Env_Alpha/Fbx/Env_Alpha_Ground_200x200_Plane.fbx,.fbx,53472,0,0,1,None
Assets/Arts/Environment/Env_Alpha/Materials/Env_Alpha_Ground_100x100_Plane.mat,,.mat,4928,0,0.00469970703125,4,None
Assets/Arts/Environment/Env_Alpha/Texture/Env_Alpha_Ground_100x100_Plane.png,,.png,61245,0,0.0584077835083008,4,None
Assets/Arts/Environment/Env_Alpha/Fbx/Env_Alpha_Ground_200x200_Plane.fbx,,.fbx,53472,0,0.050994873046875,1,None
Assets/Resources/Map/Env_Alpha/Env_Alpha_Ground_200x200_PlaneNoSide.prefab,,.prefab,5652,3,0.116883277893066,0,None
,Assets/Arts/Environment/Env_Alpha/Materials/Env_Alpha_Ground_100x100_Plane.mat,.mat,4928,0,0,4,None
,Assets/Arts/Environment/Env_Alpha/Texture/Env_Alpha_Ground_100x100_Plane.png,.png,61245,0,0,4,None
,Assets/Arts/Environment/Env_Alpha/Fbx/Env_Alpha_Ground_200x200_PlaneNoSide.fbx,.fbx,50736,0,0,1,None
Assets/Arts/Environment/Env_Alpha/Fbx/Env_Alpha_Ground_200x200_PlaneNoSide.fbx,,.fbx,50736,0,0.0483856201171875,1,None
Assets/Resources/Map/Env_Alpha/Env_Alpha_Ground_300x300_Plane.prefab,,.prefab,6396,3,0.158394813537598,0,None
,Assets/Arts/Environment/Env_Alpha/Materials/Env_Alpha_Ground_100x100_Plane.mat,.mat,4928,0,0,4,None
,Assets/Arts/Environment/Env_Alpha/Texture/Env_Alpha_Ground_100x100_Plane.png,.png,61245,0,0,4,None
,Assets/Arts/Environment/Env_Alpha/Fbx/Env_Alpha_Ground_300x300_Plane.fbx,.fbx,93520,0,0,1,None
Assets/Arts/Environment/Env_Alpha/Fbx/Env_Alpha_Ground_300x300_Plane.fbx,,.fbx,93520,0,0.0891876220703125,1,None
Assets/Resources/Map/Env_Alpha/Env_Alpha_Ground_400x400_Plane.prefab,,.prefab,6396,3,0.211373329162598,0,None
,Assets/Arts/Environment/Env_Alpha/Materials/Env_Alpha_Ground_100x100_Plane.mat,.mat,4928,0,0,4,None
,Assets/Arts/Environment/Env_Alpha/Texture/Env_Alpha_Ground_100x100_Plane.png,.png,61245,0,0,4,None
,Assets/Arts/Environment/Env_Alpha/Fbx/Env_Alpha_Ground_400x400_Plane.fbx,.fbx,149072,0,0,1,None
Assets/Arts/Environment/Env_Alpha/Fbx/Env_Alpha_Ground_400x400_Plane.fbx,,.fbx,149072,0,0.142166137695313,1,None
Assets/Resources/MapInfo/Env_Alpha_Ground_300x300_Plane.json,,.json,10626,0,0.0101337432861328,0,None
Assets/Resources/MapInfo/Env_Alpha_Ground_300x300_Plane_1.json,,.json,10546,0,0.0100574493408203,0,None
Assets/Resources/Role/Soldier_basic_gunner_2.prefab,,.prefab,25100,35,4.65219116210938,0,None
,Assets/Arts/Soldiers/models/weapons/weapon_rocket_launcher.FBX,.fbx,27248,0,0,2,None
,Assets/Arts/Soldiers/textures/basic_gunner_blue.png,.png,318924,0,0,2,None
,Assets/Arts/Soldiers/animation/handgun/shoot.mask,.mask,6224,0,0,1,None
,Assets/Arts/Soldiers/animation/handgun/handgun_combat_reload.FBX,.fbx,317248,0,0,1,None
,Assets/Arts/Soldiers/models/weapons/weapon_machinegun.FBX,.fbx,36432,0,0,2,None
,Assets/Arts/Soldiers/materials/Soldier_Basic_Infantry_Blue.mat,.mat,5036,0,0,2,None
,Assets/Arts/Soldiers/models/weapons/weapon_handgun.FBX,.fbx,21648,0,0,2,None
,Assets/Arts/Soldiers/animation/Assault/assault_death_B.FBX,.fbx,260544,0,0,1,None
,Assets/Arts/Soldiers/animation/Assault/assault_death_A.FBX,.fbx,260544,0,0,1,None
,Assets/Arts/Soldiers/animation/Assault/assault_death_D.FBX,.fbx,226528,0,0,1,None
,Assets/Arts/Soldiers/models/weapons/weapon_shotgun.FBX,.fbx,25760,0,0,2,None
,Assets/Arts/Soldiers/animation/handgun/handgun_combat_idle.FBX,.fbx,271872,0,0,1,None
,Assets/Arts/Soldiers/animation/handgun/handgun_combat_run.FBX,.fbx,192496,0,0,1,None
,Assets/Arts/Soldiers/textures/basic_soldier_blue.png,.png,277710,0,0,2,None
,Assets/Arts/Sfx/Shaders/Use/TankBodySimpleNoBump.shader,.shader,2735,0,0,15,None
,Assets/Arts/Soldiers/animation/Assault/assault_death_C.FBX,.fbx,271888,0,0,1,None
,Assets/Arts/Soldiers/textures/ToonSoldiers_extraWeapons.tga,.tga,231002,0,0,5,None
,Assets/Arts/Soldiers/models/weapons/weapon_smg.FBX,.fbx,28384,0,0,2,None
,Assets/Arts/Soldiers/animation/handgun/handgun_combat_run_strafe_R.FBX,.fbx,192528,0,0,1,None
,Assets/Arts/Soldiers/animation/handgun/handgun_combat_run_back.FBX,.fbx,192512,0,0,1,None
,Assets/Arts/Soldiers/models/ToonSoldier_Gunner.FBX,.fbx,117088,0,0,1,None
,Assets/Arts/Soldiers/models/ToonSoldier_Infantry.FBX,.fbx,113904,0,0,1,None
,Assets/Arts/Soldiers/textures/basic_scout_blue.png,.png,318384,0,0,2,None
,Assets/Arts/Soldiers/materials/Soldier_Basic_Gunner_Blue.mat,.mat,5036,0,0,2,None
,Assets/Arts/Soldiers/models/weapons/weapon_sniper_rifle.FBX,.fbx,28368,0,0,2,None
,Assets/Arts/Soldiers/materials/ToonSoldiers_extra_weapons.mat,.mat,5036,0,0,5,None
,Assets/Arts/Soldiers/models/weapons/weapon_assault_rifle.FBX,.fbx,32048,0,0,2,None
,Assets/Arts/Soldiers/textures/basic_sniper_blue.png,.png,336065,0,0,2,None
,Assets/Arts/Soldiers/materials/Soldier_Basic_Sniper_Blue.mat,.mat,5036,0,0,2,None
,Assets/Arts/Soldiers/animation/handgun/handgun_combat_shoot.FBX,.fbx,203840,0,0,1,None
,Assets/Arts/Soldiers/animation/Assault/assault_death_E.FBX,.fbx,305904,0,0,1,None
,Assets/Arts/Soldiers/animation/handgun/handgun_combat_run_strafe_L.FBX,.fbx,192528,0,0,1,None
,Assets/Arts/Soldiers/animation/handgun/handgunController.controller,.controller,12636,0,0,1,None
,Assets/Arts/Soldiers/models/weapons/Materials/ExtraWeapons_construct.mat,.mat,4908,0,0,2,None
,Assets/Arts/Soldiers/materials/Soldier_Basic_Scout_Blue.mat,.mat,5032,0,0,2,None
Assets/Arts/Soldiers/models/weapons/weapon_rocket_launcher.FBX,,.fbx,27248,0,0.0259857177734375,2,None
Assets/Arts/Soldiers/textures/basic_gunner_blue.png,,.png,318924,0,0.304149627685547,2,None
Assets/Arts/Soldiers/animation/handgun/shoot.mask,,.mask,6224,0,0.0059356689453125,1,None
Assets/Arts/Soldiers/animation/handgun/handgun_combat_reload.FBX,,.fbx,317248,0,0.30255126953125,1,None
Assets/Arts/Soldiers/models/weapons/weapon_machinegun.FBX,,.fbx,36432,0,0.0347442626953125,2,None
Assets/Arts/Soldiers/materials/Soldier_Basic_Infantry_Blue.mat,,.mat,5036,0,0.00480270385742188,2,None
Assets/Arts/Soldiers/models/weapons/weapon_handgun.FBX,,.fbx,21648,0,0.0206451416015625,2,None
Assets/Arts/Soldiers/animation/Assault/assault_death_B.FBX,,.fbx,260544,0,0.24847412109375,1,None
Assets/Arts/Soldiers/animation/Assault/assault_death_A.FBX,,.fbx,260544,0,0.24847412109375,1,None
Assets/Arts/Soldiers/animation/Assault/assault_death_D.FBX,,.fbx,226528,0,0.216033935546875,1,None
Assets/Arts/Soldiers/models/weapons/weapon_shotgun.FBX,,.fbx,25760,0,0.024566650390625,2,None
Assets/Arts/Soldiers/animation/handgun/handgun_combat_idle.FBX,,.fbx,271872,0,0.25927734375,1,None
Assets/Arts/Soldiers/animation/handgun/handgun_combat_run.FBX,,.fbx,192496,0,0.183578491210938,1,None
Assets/Arts/Soldiers/textures/basic_soldier_blue.png,,.png,277710,0,0.26484489440918,2,None
Assets/Arts/Soldiers/animation/Assault/assault_death_C.FBX,,.fbx,271888,0,0.259292602539063,1,None
Assets/Arts/Soldiers/textures/ToonSoldiers_extraWeapons.tga,,.tga,231002,0,0.220300674438477,5,None
Assets/Arts/Soldiers/models/weapons/weapon_smg.FBX,,.fbx,28384,0,0.027069091796875,2,None
Assets/Arts/Soldiers/animation/handgun/handgun_combat_run_strafe_R.FBX,,.fbx,192528,0,0.183609008789063,1,None
Assets/Arts/Soldiers/animation/handgun/handgun_combat_run_back.FBX,,.fbx,192512,0,0.18359375,1,None
Assets/Arts/Soldiers/models/ToonSoldier_Gunner.FBX,,.fbx,117088,0,0.111663818359375,1,None
Assets/Arts/Soldiers/models/ToonSoldier_Infantry.FBX,,.fbx,113904,0,0.108627319335938,1,None
Assets/Arts/Soldiers/textures/basic_scout_blue.png,,.png,318384,0,0.303634643554688,2,None
Assets/Arts/Soldiers/materials/Soldier_Basic_Gunner_Blue.mat,,.mat,5036,0,0.00480270385742188,2,None
Assets/Arts/Soldiers/models/weapons/weapon_sniper_rifle.FBX,,.fbx,28368,0,0.0270538330078125,2,None
Assets/Arts/Soldiers/materials/ToonSoldiers_extra_weapons.mat,,.mat,5036,0,0.00480270385742188,5,None
Assets/Arts/Soldiers/models/weapons/weapon_assault_rifle.FBX,,.fbx,32048,0,0.0305633544921875,2,None
Assets/Arts/Soldiers/textures/basic_sniper_blue.png,,.png,336065,0,0.320496559143066,2,None
Assets/Arts/Soldiers/materials/Soldier_Basic_Sniper_Blue.mat,,.mat,5036,0,0.00480270385742188,2,None
Assets/Arts/Soldiers/animation/handgun/handgun_combat_shoot.FBX,,.fbx,203840,0,0.19439697265625,1,None
Assets/Arts/Soldiers/animation/Assault/assault_death_E.FBX,,.fbx,305904,0,0.291732788085938,1,None
Assets/Arts/Soldiers/animation/handgun/handgun_combat_run_strafe_L.FBX,,.fbx,192528,0,0.183609008789063,1,None
Assets/Arts/Soldiers/animation/handgun/handgunController.controller,,.controller,12636,0,0.0120506286621094,1,None
Assets/Arts/Soldiers/models/weapons/Materials/ExtraWeapons_construct.mat,,.mat,4908,0,0.00468063354492188,2,None
Assets/Arts/Soldiers/materials/Soldier_Basic_Scout_Blue.mat,,.mat,5032,0,0.00479888916015625,2,None
Assets/Resources/Sprite/10_01.png,,.png,12164,0,0.0116004943847656,1,None
Assets/Resources/Sprite/10_02.png,,.png,30827,0,0.0293989181518555,1,None
Assets/Resources/Sprite/bg.jpg,,.jpg,459059,0,0.437792778015137,0,None
Assets/Resources/Table/Effect.csv,,.csv,203,0,0.000193595886230469,0,None
Assets/Resources/Table/ScenesObject.csv,,.csv,454,0,0.000432968139648438,0,None
Assets/Resources/Tank/base.prefab,,.prefab,7412,4,0.25643253326416,0,None
,Assets/Arts/Environment/Env_SpaceA/Fbx/Materials/Env_SpaceA_box_01.mat,.mat,4904,0,0,1,None
,Assets/Arts/Environment/Env_SpaceA/Fbx/basa_A.FBX,.fbx,65488,0,0,1,None
,Assets/Arts/Environment/Env_SpaceA/Fbx/Materials/glass_01.mat,.mat,4892,0,0,1,None
,Assets/Arts/Environment/Env_SpaceA/Texture/Env_SpaceA_box_01.png,.png,186193,0,0,1,None
Assets/Arts/Environment/Env_SpaceA/Fbx/Materials/Env_SpaceA_box_01.mat,,.mat,4904,0,0.00467681884765625,1,None
Assets/Arts/Environment/Env_SpaceA/Fbx/basa_A.FBX,,.fbx,65488,0,0.0624542236328125,1,None
Assets/Arts/Environment/Env_SpaceA/Fbx/Materials/glass_01.mat,,.mat,4892,0,0.00466537475585938,1,None
Assets/Arts/Environment/Env_SpaceA/Texture/Env_SpaceA_box_01.png,,.png,186193,0,0.177567481994629,1,None
Assets/Resources/Tank/plasma.prefab,,.prefab,9788,4,48.1226215362549,0,None
,Assets/Arts/Tank/Plasma.FBX,.fbx,84768,0,0,1,None
,Assets/Arts/Tank/Pack_2_ALB.png,.png,50357915,0,48,1,None
,Assets/Arts/Sfx/Shaders/Use/TankBodySimpleNoBump.shader,.shader,2735,0,0,15,None
,Assets/Arts/Tank/Materials/Pack_2_ALB.mat,.mat,5020,0,0,1,None
Assets/Arts/Tank/Plasma.FBX,,.fbx,84768,0,0.080841064453125,1,None
Assets/Arts/Tank/Pack_2_ALB.png,,.png,50357915,0,48.025050163269,1,None
Assets/Arts/Tank/Materials/Pack_2_ALB.mat,,.mat,5020,0,0.00478744506835938,1,None
Assets/Resources/Tank/shotgun.prefab,,.prefab,9788,4,48.1100244522095,0,None
,Assets/Arts/Tank/Shotgun.FBX,.fbx,70704,0,0,1,None
,Assets/Arts/Tank/Pack_1_ALB.png,.png,50358770,0,48,1,None
,Assets/Arts/Sfx/Shaders/Use/TankBodySimpleNoBump.shader,.shader,2735,0,0,15,None
,Assets/Arts/Tank/Materials/Pack_1_ALB.mat,.mat,5020,0,0,1,None
Assets/Arts/Tank/Shotgun.FBX,,.fbx,70704,0,0.0674285888671875,1,None
Assets/Arts/Tank/Pack_1_ALB.png,,.png,50358770,0,48.0258655548096,1,None
Assets/Arts/Tank/Materials/Pack_1_ALB.mat,,.mat,5020,0,0.00478744506835938,1,None
Assets/Resources/Tank/t_34.prefab,,.prefab,10532,4,1.65467739105225,0,None
,Assets/Arts/Tank/t_34.FBX,.fbx,886848,0,0,3,None
,Assets/Arts/Sfx/Shaders/Use/TankBodySimpleNoBump.shader,.shader,2735,0,0,15,None
,Assets/Arts/Tank/t_34.png,.png,829928,0,0,3,None
